"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"1","American Robin",0.426851809024811,"SMM01","20230603",9,51,591,NA
"2","American Robin",0.599278509616852,"SMM01","20230605",5,33,333,NA
"3","American Robin",0.593954265117645,"SMM01","20230606",1,18,78,NA
"4","American Robin",0.625004410743713,"SMM01","20230606",2,12,132,NA
"5","American Robin",0.317165911197662,"SMM01","20230613",11,54,714,NA
"6","American Robin",0.305570423603058,"SMM01","20230614",19,24,1164,NA
"7","American Robin",0.574342966079712,"SMM01","20230614",24,54,1494,NA
"8","American Robin",0.367591828107834,"SMM01","20230616",2,12,132,NA
"9","American Robin",0.456005394458771,"SMM01","20230616",11,24,684,NA
"10","American Robin",0.362547129392624,"SMM01","20230616",11,42,702,NA
"11","American Robin",0.390824466943741,"SMM01","20230618",59,6,3546,NA
"12","American Robin",0.436649054288864,"SMM01","20230618",59,12,3552,NA
"13","American Robin",0.457286804914474,"SMM01","20230620",15,6,906,NA
"14","American Robin",0.382943123579025,"SMM01","20230620",15,24,924,NA
"15","American Robin",0.358996957540512,"SMM01","20230625",43,6,2586,NA
"16","American Robin",0.595610439777374,"SMM02","20230603",9,54,594,NA
"17","American Robin",0.406843096017838,"SMM02","20230605",4,9,249,NA
"18","American Robin",0.468291401863098,"SMM02","20230605",5,24,324,NA
"19","American Robin",0.300052672624588,"SMM02","20230606",1,33,93,NA
"20","American Robin",0.735821962356567,"SMM02","20230606",2,42,162,NA
"21","American Robin",0.597907960414886,"SMM02","20230606",2,48,168,NA
"22","American Robin",0.365607559680939,"SMM02","20230607",24,15,1455,NA
"23","American Robin",0.410477310419083,"SMM02","20230607",25,51,1551,NA
"24","American Robin",0.454568356275558,"SMM02","20230607",45,21,2721,NA
"25","American Robin",0.523838996887207,"SMM02","20230613",0,57,57,NA
"26","American Robin",0.301164716482162,"SMM02","20230615",13,6,786,NA
"27","American Robin",0.317195773124695,"SMM02","20230616",5,36,336,NA
"28","American Robin",0.382364928722382,"SMM02","20230616",9,42,582,NA
"29","American Robin",0.679522931575775,"SMM02","20230616",9,45,585,NA
"30","American Robin",0.308594703674316,"SMM02","20230616",9,51,591,NA
"31","American Robin",0.663734555244446,"SMM02","20230616",10,18,618,NA
"32","American Robin",0.438666552305222,"SMM02","20230616",10,48,648,NA
"33","American Robin",0.43890118598938,"SMM02","20230616",11,0,660,NA
"34","American Robin",0.304122030735016,"SMM02","20230616",18,0,1080,NA
"35","American Robin",0.312140882015228,"SMM02","20230616",18,45,1125,NA
"36","American Robin",0.43421345949173,"SMM02","20230616",20,57,1257,NA
"37","American Robin",0.335637181997299,"SMM02","20230616",27,9,1629,NA
"38","American Robin",0.502910256385803,"SMM02","20230616",27,30,1650,NA
"39","American Robin",0.40005499124527,"SMM02","20230616",29,6,1746,NA
"40","American Robin",0.355113744735718,"SMM02","20230616",33,3,1983,NA
"41","American Robin",0.429659217596054,"SMM02","20230617",8,45,525,NA
"42","American Robin",0.497269719839096,"SMM02","20230620",0,39,39,NA
"43","American Robin",0.352515876293182,"SMM02","20230620",0,57,57,NA
"44","American Robin",0.335593998432159,"SMM02","20230620",2,3,123,NA
"45","American Robin",0.410697638988495,"SMM02","20230620",2,36,156,NA
"46","American Robin",0.339899152517319,"SMM11","20230601",4,21,261,NA
"47","American Robin",0.455648332834244,"SMM11","20230601",6,6,366,NA
"48","American Robin",0.595615923404694,"SMM11","20230601",25,12,1512,NA
"49","American Robin",0.399406671524048,"SMM11","20230601",47,45,2865,NA
"50","American Robin",0.364300310611725,"SMM11","20230601",48,0,2880,NA
"51","American Robin",0.308521002531052,"SMM11","20230601",48,3,2883,NA
"52","American Robin",0.705302476882935,"SMM11","20230601",50,24,3024,NA
"53","American Robin",0.481814384460449,"SMM11","20230605",3,57,237,NA
"54","American Robin",0.384650707244873,"SMM11","20230605",4,57,297,NA
"55","American Robin",0.554069221019745,"SMM11","20230605",6,42,402,NA
"56","American Robin",0.441034764051437,"SMM11","20230605",12,12,732,NA
"57","American Robin",0.541980922222137,"SMM11","20230605",14,21,861,NA
"58","American Robin",0.704403400421143,"SMM11","20230605",17,36,1056,NA
"59","American Robin",0.349000662565231,"SMM11","20230605",18,36,1116,NA
"60","American Robin",0.402395397424698,"SMM11","20230605",18,45,1125,NA
"61","American Robin",0.330356687307358,"SMM11","20230605",20,33,1233,NA
"62","American Robin",0.346236497163773,"SMM11","20230605",21,3,1263,NA
"63","American Robin",0.551026284694672,"SMM11","20230605",21,30,1290,NA
"64","American Robin",0.389846801757812,"SMM11","20230605",22,0,1320,NA
"65","American Robin",0.362893164157867,"SMM11","20230605",25,51,1551,NA
"66","American Robin",0.393034368753433,"SMM11","20230605",26,6,1566,NA
"67","American Robin",0.309164702892303,"SMM11","20230605",26,54,1614,NA
"68","American Robin",0.437015503644943,"SMM11","20230605",29,6,1746,NA
"69","American Robin",0.357820272445679,"SMM11","20230605",30,33,1833,NA
"70","American Robin",0.663737058639526,"SMM11","20230605",31,48,1908,NA
"71","American Robin",0.333398371934891,"SMM11","20230605",32,24,1944,NA
"72","American Robin",0.507217526435852,"SMM11","20230605",32,54,1974,NA
"73","American Robin",0.627759456634521,"SMM11","20230605",33,39,2019,NA
"74","American Robin",0.348246455192566,"SMM11","20230605",33,45,2025,NA
"75","American Robin",0.710516512393951,"SMM11","20230605",33,51,2031,NA
"76","American Robin",0.599203109741211,"SMM11","20230605",34,48,2088,NA
"77","American Robin",0.565119743347168,"SMM11","20230605",35,0,2100,NA
"78","American Robin",0.504107415676117,"SMM11","20230605",35,9,2109,NA
"79","American Robin",0.690649628639221,"SMM11","20230605",37,54,2274,NA
"80","American Robin",0.345077216625214,"SMM11","20230605",38,48,2328,NA
"81","American Robin",0.382510185241699,"SMM11","20230605",39,18,2358,NA
"82","American Robin",0.676665306091309,"SMM11","20230605",39,27,2367,NA
"83","American Robin",0.751172006130219,"SMM11","20230605",39,39,2379,NA
"84","American Robin",0.761648058891296,"SMM11","20230605",40,9,2409,NA
"85","American Robin",0.810095608234406,"SMM11","20230605",41,6,2466,NA
"86","American Robin",0.789836764335632,"SMM11","20230605",41,21,2481,NA
"87","American Robin",0.87849485874176,"SMM11","20230605",41,24,2484,NA
"88","American Robin",0.608473658561707,"SMM11","20230605",41,30,2490,NA
"89","American Robin",0.326932638883591,"SMM11","20230605",44,24,2664,NA
"90","American Robin",0.463418453931808,"SMM11","20230605",44,57,2697,NA
"91","American Robin",0.414569616317749,"SMM11","20230605",45,48,2748,NA
"92","American Robin",0.413957536220551,"SMM11","20230605",46,21,2781,NA
"93","American Robin",0.417307794094086,"SMM11","20230605",46,33,2793,NA
"94","American Robin",0.515224456787109,"SMM11","20230605",46,48,2808,NA
"95","American Robin",0.787371516227722,"SMM11","20230605",46,57,2817,NA
"96","American Robin",0.422892868518829,"SMM11","20230605",47,6,2826,NA
"97","American Robin",0.387239933013916,"SMM11","20230605",48,3,2883,NA
"98","American Robin",0.405694425106049,"SMM11","20230605",48,30,2910,NA
"99","American Robin",0.77732127904892,"SMM11","20230605",49,6,2946,NA
"100","American Robin",0.352329224348068,"SMM11","20230605",49,21,2961,NA
"101","American Robin",0.415011286735535,"SMM11","20230605",49,36,2976,NA
"102","American Robin",0.769146323204041,"SMM11","20230605",51,3,3063,NA
"103","American Robin",0.455879211425781,"SMM11","20230605",51,30,3090,NA
"104","American Robin",0.649676501750946,"SMM11","20230605",51,33,3093,NA
"105","American Robin",0.705217897891998,"SMM11","20230605",51,45,3105,NA
"106","American Robin",0.666723668575287,"SMM11","20230605",51,48,3108,NA
"107","American Robin",0.804793477058411,"SMM11","20230605",52,0,3120,NA
"108","American Robin",0.405946314334869,"SMM11","20230605",52,39,3159,NA
"109","American Robin",0.52195930480957,"SMM11","20230605",52,54,3174,NA
"110","American Robin",0.399369955062866,"SMM11","20230605",53,0,3180,NA
"111","American Robin",0.823013663291931,"SMM11","20230605",53,30,3210,NA
"112","American Robin",0.41477307677269,"SMM11","20230607",1,21,81,NA
"113","American Robin",0.461438149213791,"SMM11","20230607",5,6,306,NA
"114","American Robin",0.352785766124725,"SMM11","20230607",6,57,417,NA
"115","American Robin",0.307121336460114,"SMM11","20230607",7,6,426,NA
"116","American Robin",0.475212663412094,"SMM11","20230607",7,12,432,NA
"117","American Robin",0.321421891450882,"SMM11","20230607",8,12,492,NA
"118","American Robin",0.390540421009064,"SMM11","20230607",8,51,531,NA
"119","American Robin",0.500707447528839,"SMM11","20230607",10,6,606,NA
"120","American Robin",0.312838762998581,"SMM11","20230607",13,48,828,NA
"121","American Robin",0.311531186103821,"SMM11","20230607",14,30,870,NA
"122","American Robin",0.364713728427887,"SMM11","20230607",28,21,1701,NA
"123","American Robin",0.659748554229736,"SMM11","20230607",33,21,2001,NA
"124","American Robin",0.382297188043594,"SMM11","20230607",35,48,2148,NA
"125","American Robin",0.35358265042305,"SMM11","20230607",36,6,2166,NA
"126","American Robin",0.660113751888275,"SMM11","20230607",36,42,2202,NA
"127","American Robin",0.453601866960526,"SMM11","20230608",22,42,1362,NA
"128","American Robin",0.310523897409439,"SMM11","20230608",23,57,1437,NA
"129","American Robin",0.370251715183258,"SMM11","20230608",24,30,1470,NA
"130","American Robin",0.407796859741211,"SMM11","20230608",25,57,1557,NA
"131","American Robin",0.367185562849045,"SMM11","20230608",27,6,1626,NA
"132","American Robin",0.342040061950684,"SMM11","20230608",31,48,1908,NA
"133","American Robin",0.402337193489075,"SMM11","20230608",35,27,2127,NA
"134","American Robin",0.311553001403809,"SMM11","20230608",36,33,2193,NA
"135","American Robin",0.557717084884644,"SMM11","20230608",37,21,2241,NA
"136","American Robin",0.516064286231995,"SMM11","20230608",37,48,2268,NA
"137","American Robin",0.322932451963425,"SMM11","20230608",40,9,2409,NA
"138","American Robin",0.580431163311005,"SMM11","20230608",40,48,2448,NA
"139","American Robin",0.52445387840271,"SMM11","20230608",47,30,2850,NA
"140","American Robin",0.356390953063965,"SMM11","20230608",48,48,2928,NA
"141","American Robin",0.327469348907471,"SMM11","20230609",7,15,435,NA
"142","American Robin",0.479542046785355,"SMM11","20230609",10,0,600,NA
"143","American Robin",0.377087414264679,"SMM11","20230609",48,3,2883,NA
"144","American Robin",0.39003586769104,"SMM11","20230609",54,42,3282,NA
"145","American Robin",0.360617816448212,"SMM11","20230609",55,6,3306,NA
"146","American Robin",0.315702825784683,"SMM11","20230609",55,39,3339,NA
"147","American Robin",0.489881664514542,"SMM11","20230610",0,54,54,NA
"148","American Robin",0.44618633389473,"SMM11","20230610",14,12,852,NA
"149","American Robin",0.330702602863312,"SMM11","20230610",14,36,876,NA
"150","American Robin",0.375795215368271,"SMM11","20230610",17,15,1035,NA
"151","American Robin",0.421147704124451,"SMM11","20230610",21,12,1272,NA
"152","American Robin",0.692868292331696,"SMM11","20230610",21,24,1284,NA
"153","American Robin",0.378070920705795,"SMM11","20230610",23,57,1437,NA
"154","American Robin",0.305307656526566,"SMM11","20230610",24,57,1497,NA
"155","American Robin",0.439812004566193,"SMM11","20230610",25,6,1506,NA
"156","American Robin",0.399124592542648,"SMM11","20230610",39,24,2364,NA
"157","American Robin",0.543770372867584,"SMM11","20230610",39,27,2367,NA
"158","American Robin",0.633043467998505,"SMM11","20230610",59,51,3591,NA
"159","American Robin",0.543715596199036,"SMM11","20230611",0,48,48,NA
"160","American Robin",0.323484569787979,"SMM11","20230611",4,0,240,NA
"161","American Robin",0.444008618593216,"SMM11","20230611",6,15,375,NA
"162","American Robin",0.423296183347702,"SMM11","20230611",6,51,411,NA
"163","American Robin",0.314173758029938,"SMM11","20230611",7,21,441,NA
"164","American Robin",0.536103010177612,"SMM11","20230611",7,27,447,NA
"165","American Robin",0.549879431724548,"SMM11","20230611",7,54,474,NA
"166","American Robin",0.320696473121643,"SMM11","20230611",8,15,495,NA
"167","American Robin",0.312093615531921,"SMM11","20230611",10,27,627,NA
"168","American Robin",0.346186071634293,"SMM11","20230611",21,24,1284,NA
"169","American Robin",0.575663268566132,"SMM11","20230611",30,24,1824,NA
"170","American Robin",0.453814089298248,"SMM11","20230611",30,36,1836,NA
"171","American Robin",0.523196041584015,"SMM11","20230611",31,15,1875,NA
"172","American Robin",0.368444800376892,"SMM11","20230611",31,27,1887,NA
"173","American Robin",0.326856583356857,"SMM11","20230611",32,21,1941,NA
"174","American Robin",0.515180766582489,"SMM11","20230611",33,57,2037,NA
"175","American Robin",0.532520830631256,"SMM11","20230611",35,12,2112,NA
"176","American Robin",0.330134034156799,"SMM11","20230611",36,27,2187,NA
"177","American Robin",0.580244302749634,"SMM11","20230611",36,39,2199,NA
"178","American Robin",0.402423977851868,"SMM11","20230611",36,42,2202,NA
"179","American Robin",0.306555777788162,"SMM11","20230611",38,54,2334,NA
"180","American Robin",0.422521144151688,"SMM11","20230611",38,57,2337,NA
"181","American Robin",0.761407673358917,"SMM11","20230611",39,12,2352,NA
"182","American Robin",0.326699435710907,"SMM11","20230611",39,15,2355,NA
"183","American Robin",0.404587000608444,"SMM11","20230611",39,30,2370,NA
"184","American Robin",0.355378061532974,"SMM11","20230611",39,39,2379,NA
"185","American Robin",0.46863055229187,"SMM11","20230611",42,45,2565,NA
"186","American Robin",0.431769281625748,"SMM11","20230611",43,45,2625,NA
"187","American Robin",0.426979392766953,"SMM11","20230611",45,15,2715,NA
"188","American Robin",0.379344165325165,"SMM11","20230611",46,36,2796,NA
"189","American Robin",0.651446938514709,"SMM11","20230611",47,18,2838,NA
"190","American Robin",0.320599615573883,"SMM11","20230611",47,33,2853,NA
"191","American Robin",0.404874384403229,"SMM11","20230611",49,27,2967,NA
"192","American Robin",0.365325957536697,"SMM11","20230611",49,33,2973,NA
"193","American Robin",0.813615322113037,"SMM11","20230611",50,9,3009,NA
"194","American Robin",0.367127388715744,"SMM11","20230611",52,33,3153,NA
"195","American Robin",0.548895835876465,"SMM11","20230611",58,48,3528,NA
"196","American Robin",0.471364170312881,"SMM11","20230612",36,45,2205,NA
"197","American Robin",0.52969765663147,"SMM11","20230612",37,21,2241,NA
"198","American Robin",0.369345486164093,"SMM11","20230612",39,33,2373,NA
"199","American Robin",0.373734027147293,"SMM11","20230613",15,48,948,NA
"200","American Robin",0.363549202680588,"SMM11","20230613",17,45,1065,NA
